dataset_name,downscaling_factor,yarin_gal_uci_split_indices,max_dataset_size,standardize,select_timesteps,temporal_downscaling_factor,validation_ratio,model,uncertainty_quantification,report_every,seed,distributed_training,backbone,batch_size,batch_accumulation,eval_batch_size,n_epochs,early_stopping,init,learning_rate,warmup_lr,lr_schedule,optimizer,gradient_clipping,alpha,n_samples_uq,weight_decay,n_val_samples,data_loader_pin_memory,dropout,hidden_dim,n_layers,n_timesteps,beta_endpoints,distributional_method,loss,closed_form,concat_condition_diffusion,evaluate,val_only,x_T_sampling_method,conditional_free_guidance_training,ddim_churn,noise_schedule,regressor,tau,n_ndp_heads,n_components,gamma,rank,mvnormal_method,n_train_samples,loss_lambda,noise_dim,metrics_plots,filename_to_validate,t_training,MSEValidation,RMSEValidation,EnergyScoreValidation,CRPSValidation,Gaussian NLLValidation,C95Validation,C90Validation,C75Validation,C50Validation,MSETest,RMSETest,EnergyScoreTest,CRPSTest,Gaussian NLLTest,C95Test,C90Test,C75Test,C50Test,experiment,source_file,method,run_id,dataset,NumberParameters,t_training_avg,t_training_med,t_training_std,MSETrain,RMSETrain,EnergyScoreTrain,CRPSTrain,Gaussian NLLTrain,C95Train,C90Train,C75Train,C50Train,CoverageTrain,QICETrain,CoverageTest,QICETest
yacht,1,2,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-06,,False,,1197.942,,,,,,,,,,0.3603224,0.6002686,0.3315292,0.3311975,28.2575188,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,2,yacht,418947.0,0.0452264,0.0451798,0.0013378,0.0872309,0.2953488,0.1755878,0.1751333,6.1802773,,,,,0.4368231,0.1080144,0.2580645,0.1270968
yacht,1,2,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-08,,False,,1196.909,,,,,,,,,,0.3566841,0.5972304,0.3315696,0.3312019,17.8134212,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,2,yacht,418947.0,0.0451843,0.0451251,0.0012934,0.0869601,0.29489,0.1776586,0.1772107,3.8283136,,,,,0.4440433,0.1130686,0.2580645,0.1335484
yacht,1,3,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-06,,False,,1197.685,,,,,,,,,,1.3523266,1.1628958,0.5620689,0.5613436,11.1763096,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,3,yacht,418947.0,0.0451238,0.0450394,0.0013508,0.050202,0.2240581,0.1267987,0.1261419,1.2476635,,,,,0.599278,0.0726354,0.3225806,0.1148387
yacht,1,3,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-08,,False,,1246.517,,,,,,,,,,1.3494897,1.1616754,0.5647268,0.5640548,11.6954584,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,3,yacht,418947.0,0.0483825,0.0480847,0.0025141,0.0506435,0.2250411,0.1274774,0.1268829,0.9862531,,,,,0.5920578,0.0762455,0.2903226,0.1083871
yacht,1,4,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-06,,False,,1242.643,,,,,,,,,,1.6939286,1.3015101,0.5282589,0.5276178,65.3114624,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,4,yacht,418947.0,0.0484364,0.0480938,0.0022921,0.0604039,0.245772,0.1468932,0.1462554,1.7594399,,,,,0.5703971,0.0798556,0.3225806,0.1148387
yacht,1,4,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-08,,False,,1271.94,,,,,,,,,,1.641284,1.2811261,0.5336962,0.5323219,50.538166,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,4,yacht,418947.0,0.0489606,0.0482212,0.0029682,0.3325204,0.5766458,0.1522326,0.1506544,1.6972277,,,,,0.5884476,0.0863538,0.3225806,0.1148387
yacht,1,5,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-06,,False,,1241.803,,,,,,,,,,0.149398,0.3865203,0.201433,0.2010027,6.1734514,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,5,yacht,418947.0,0.0483542,0.048135,0.0019114,0.0515821,0.227117,0.1123698,0.1118775,1.7364988,,,,,0.5559567,0.0776895,0.4193548,0.1212903
yacht,1,5,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-08,,False,,1243.497,,,,,,,,,,0.1514532,0.3891699,0.2023991,0.2019037,3.0297062,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,5,yacht,418947.0,0.048174,0.0480262,0.0017894,0.050973,0.2257721,0.1123145,0.1118031,0.5381588,,,,,0.6209386,0.0784116,0.483871,0.1148387
yacht,1,6,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-06,,False,,1250.485,,,,,,,,,,0.0959075,0.3096893,0.1920115,0.191494,2.4775448,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,6,yacht,418947.0,0.0485373,0.0481395,0.002387,0.1167967,0.3417554,0.1865405,0.1856686,1.8173046,,,,,0.6209386,0.0914079,0.5483871,0.0954839
yacht,1,6,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-08,,False,,1260.054,,,,,,,,,,0.0940221,0.3066302,0.186687,0.1859856,1.6639507,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,6,yacht,418947.0,0.0486844,0.0480959,0.0027329,0.115986,0.3405672,0.18346,0.1825528,0.9654345,,,,,0.6750903,0.0899639,0.6451613,0.1012903
yacht,1,7,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-06,,False,,1259.011,,,,,,,,,,0.533158,0.7301767,0.3592356,0.358875,20.8989906,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,7,yacht,418947.0,0.0475455,0.0472792,0.0023876,0.080506,0.2837357,0.1787516,0.178328,8.945714,,,,,0.2382672,0.1366787,0.0967742,0.1541936
yacht,1,7,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-08,,False,,1266.904,,,,,,,,,,0.5182124,0.7198697,0.3588262,0.3584872,18.5781269,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,7,yacht,418947.0,0.0465869,0.0461409,0.0021861,0.0737867,0.2716371,0.1803814,0.1800181,7.5033517,,,,,0.2599278,0.1374007,0.1290323,0.1541936
yacht,1,8,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-06,,False,,1263.537,,,,,,,,,,0.2141013,0.4627108,0.3581949,0.3577388,23.7183132,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,8,yacht,418947.0,0.0465076,0.0462302,0.0019625,0.1072253,0.3274527,0.2221818,0.2216458,21.6731453,,,,,0.3465704,0.1202888,0.0322581,0.16
yacht,1,8,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-08,,False,,1244.039,,,,,,,,,,0.2168178,0.465637,0.3610709,0.3606122,14.6606579,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,8,yacht,418947.0,0.0485654,0.0482558,0.001851,0.1054833,0.3247819,0.2233852,0.2228879,12.6326666,,,,,0.33213,0.1238989,0.0645161,0.16
yacht,1,9,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-06,,False,,1230.557,,,,,,,,,,0.1823314,0.4270028,0.2000394,0.199627,4.9389539,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,9,yacht,418947.0,0.0481069,0.0480373,0.0012751,0.084041,0.2898983,0.1625304,0.1620176,3.1152132,,,,,0.4476534,0.0964621,0.3548387,0.1148387
yacht,1,9,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-08,,False,,1236.606,,,,,,,,,,0.1815628,0.4261018,0.1995764,0.1990759,2.1748354,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,9,yacht,418947.0,0.0483312,0.0481243,0.0016887,0.0838837,0.2896267,0.1625268,0.1619488,1.0376289,,,,,0.534296,0.0964621,0.4193548,0.1141936
yacht,1,10,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-06,,False,,1241.128,,,,,,,,,,1.2401741,1.113631,0.566982,0.5661072,10.4438181,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,10,yacht,418947.0,0.0483822,0.0482053,0.0018553,0.0718489,0.2680465,0.1488879,0.1481893,2.0524054,,,,,0.566787,0.0776895,0.4516129,0.0954839
yacht,1,10,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-08,,False,,1226.968,,,,,,,,,,1.2448981,1.11575,0.5739586,0.5731832,11.518796,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,10,yacht,418947.0,0.0480096,0.0480251,0.0014522,0.0707627,0.2660125,0.1502646,0.1496443,1.517206,,,,,0.5884476,0.0827437,0.516129,0.1083871
yacht,1,11,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-06,,False,,1238.807,,,,,,,,,,3.5398324,1.8814442,0.6060665,0.6055241,24.9045086,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,11,yacht,418947.0,0.0481938,0.0480434,0.0016941,0.2374991,0.4873388,0.2161454,0.2155279,1.9303831,,,,,0.4837545,0.1051264,0.3225806,0.1083871
yacht,1,11,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-08,,False,,1230.825,,,,,,,,,,3.5582647,1.8863363,0.608286,0.607705,27.5136356,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,11,yacht,418947.0,0.0480022,0.0479817,0.0013634,0.2386461,0.4885142,0.2202612,0.2196544,1.3611232,,,,,0.5306859,0.108231,0.2903226,0.1083871
yacht,1,12,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-06,,False,,1237.728,,,,,,,,,,7.5671215,2.7508401,0.9585364,0.9578769,81.7959824,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,12,yacht,418947.0,0.0482582,0.0480502,0.0019242,0.1173603,0.3425789,0.1884482,0.1878068,2.0939229,,,,,0.4765343,0.0971841,0.4193548,0.1083871
yacht,1,12,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-08,,False,,1260.588,,,,,,,,,,7.5628915,2.7500712,0.9564455,0.9557291,79.0207443,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,12,yacht,418947.0,0.0487205,0.0481571,0.0026863,0.1180008,0.3435124,0.1891713,0.1885047,1.2439102,,,,,0.5523466,0.095018,0.4516129,0.1083871
yacht,1,13,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-06,,False,,1236.703,,,,,,,,,,0.7175069,0.8470578,0.4249862,0.4244907,15.5466852,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,13,yacht,418947.0,0.0481773,0.0479498,0.0019098,0.0444484,0.2108279,0.1224511,0.1218314,2.0475245,,,,,0.5812274,0.0901805,0.3548387,0.1083871
yacht,1,13,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-08,,False,,1235.22,,,,,,,,,,0.7136264,0.8447641,0.4227807,0.4221832,12.3114052,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,13,yacht,418947.0,0.0480967,0.0479162,0.0018484,0.0478634,0.218777,0.1210064,0.1204315,1.288431,,,,,0.6101083,0.0887365,0.3870968,0.1083871
yacht,1,14,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-06,,False,,1228.234,,,,,,,,,,0.4363779,0.660589,0.3203466,0.3199621,11.5325937,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,14,yacht,418947.0,0.0479314,0.0478917,0.001327,0.033993,0.1843718,0.1007309,0.1003737,2.6153855,,,,,0.534296,0.0863538,0.3870968,0.1019355
yacht,1,14,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-08,,False,,1243.682,,,,,,,,,,0.4346118,0.659251,0.3288736,0.3285488,28.7410717,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,14,yacht,418947.0,0.0483597,0.0480019,0.0022461,0.0338763,0.1840551,0.1032946,0.1029873,1.7322758,,,,,0.534296,0.094296,0.3870968,0.1019355
yacht,1,15,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-06,,False,,1241.991,,,,,,,,,,0.3028408,0.5503097,0.2996286,0.2990265,5.1534233,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,15,yacht,418947.0,0.0483514,0.0480347,0.0020886,0.0626872,0.2503741,0.120473,0.1197752,0.2250699,,,,,0.7364621,0.0483033,0.5483871,0.1019355
yacht,1,15,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-08,,False,,1231.339,,,,,,,,,,0.3010428,0.5486737,0.3024545,0.3018645,6.2175994,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,15,yacht,418947.0,0.0480615,0.047914,0.0018323,0.0626577,0.2503152,0.1221612,0.1215389,0.2186435,,,,,0.7292418,0.0548014,0.516129,0.1083871
yacht,1,16,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-06,,False,,1254.682,,,,,,,,,,0.2005504,0.4478285,0.2672753,0.2665533,4.8170481,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,16,yacht,418947.0,0.0484912,0.0480398,0.0025192,0.1108309,0.3329128,0.2032141,0.2024575,3.6949368,,,,,0.4729242,0.092852,0.4193548,0.1083871
yacht,1,16,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-08,,False,,1247.368,,,,,,,,,,0.2007915,0.4480976,0.2710729,0.2703299,3.0534225,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,16,yacht,418947.0,0.0484038,0.0479863,0.0024705,0.1115816,0.3340384,0.2038462,0.2031024,2.5449202,,,,,0.4873646,0.0964621,0.5483871,0.1148387
yacht,1,17,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-06,,False,,1236.897,,,,,,,,,,172.2492523,13.1243763,0.3535379,0.3280844,4.762331,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,17,yacht,418947.0,0.0481427,0.0480838,0.001365,9.6193495,3.1015076,0.170754,0.159669,1.3831673,,,,,0.6353791,0.0704693,0.5483871,0.0948387
yacht,1,17,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-08,,False,,1235.236,,,,,,,,,,1.2203894,1.1047123,0.337889,0.335206,4.9248466,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,17,yacht,418947.0,0.0481564,0.0480193,0.0016187,0.1636535,0.4045411,0.1496307,0.1482966,0.6487513,,,,,0.6353791,0.0870758,0.6129032,0.1019355
yacht,1,18,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-06,,False,,1245.526,,,,,,,,,,0.927911,0.9632814,0.4567277,0.4556206,17.4042187,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,18,yacht,418947.0,0.0483611,0.0481517,0.001846,0.8190089,0.9049911,0.1757171,0.1746944,6.7412729,,,,,0.33213,0.125343,0.2580645,0.1212903
yacht,1,18,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-08,,False,,1228.205,,,,,,,,,,1.0299492,1.0148641,0.4661071,0.4656924,243.3283539,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,18,yacht,418947.0,0.0479453,0.0478969,0.0013685,1.3186281,1.1483153,0.1806394,0.1795568,10.0600309,,,,,0.2815884,0.1332852,0.2258064,0.1277419
yacht,1,19,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-06,,False,,1254.297,,,,,,,,,,1.0890367,1.0435692,0.5026363,0.5022498,96.2266464,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,19,yacht,418947.0,0.0484343,0.0480187,0.0025034,0.0545685,0.2335991,0.1185595,0.1181394,1.9431201,,,,,0.4512635,0.0971841,0.1935484,0.1341936
yacht,1,19,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,10000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"(0.001, 0.35)",iDDPM,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,,3,5.0,10,lora,10,1e-08,,False,,1246.325,,,,,,,,,,1.0885174,1.0433204,0.5033614,0.5029584,186.0258942,,,,,UCI_iDDPM,UCI_iDDPM/yacht/20251215_181952_yacht/test.csv,UCI_iDDPM,19,yacht,418947.0,0.0483244,0.0481958,0.0017072,0.0544052,0.2332493,0.1191324,0.1187282,1.2833245,,,,,0.4837545,0.0971841,0.1935484,0.1406452
1D_Burgers,4,0,1000,True,random,2,0.0,NDP,diffusion,25,1,False,NDP,128,1,512,5000,150,default,0.0005,100,step,adam,1,0.05,100,0.0,10,False,0.0,256,8,50,"[0.001, 0.2]",deterministic,crps,False,False,True,False,standard,False,1.0,linear,,1.0,8,3,5.0,10,lora,10,1e-06,10,False,,26744.829,3.8e-06,0.0019605,0.0093926,0.0003164,-6.3491376,0.0044444,0.0,0.0,0.0,1.8e-06,0.0013399,0.0085682,0.0003022,-6.2618705,0.007,0.0,0.0,0.0,NDP,NDP/Burgers/test.csv,NDP,0,1D_Burgers,4084225.0,10.3387726,10.287288,0.1286041,,,,,,,,,,,,,
